index,True_False_Ratio,hour_per_day,positive,negative,cases_per_100000,state_OR,is_claim,price_alt,is_delivery,is_pickup,updated_review_count,updated_rating,is_open_api
6544,0.422396608,10.24973155,0.051082193,0.016240501,10515.1,1,1,2,1,0,325.2354861,3.693279597,0
6545,0.335166642,7.115413004,0.053603292,0.006512738,8035.367761,0,1,1.018232255,1,1,86.66764291,4.488312657,0
6546,0.499418367,14.1092055,0.048075489,0.017280516,5268.4,1,1,1.008724499,1,0.008724499,45.85500091,3.5,0
6547,0.340554887,11.59552883,0.063030566,0.014177151,9487.9,1,1,2,0.691207274,0.691207274,268.3293821,4,0
6548,0.390130283,11.37481411,0.057054172,0.019586539,0,0,1,1.265230376,1,1,71.98216721,3.367384812,0
6549,0.295497472,9.791902763,0.066431311,0.013979567,4623.177064,0.624291712,1,2,0.624291712,0.624291712,68.12145856,4.124291712,0
6550,0.356724194,12.22344117,0.040533907,0.015799724,5110.7,1,1,1.626780227,1,1,95.67523048,4.186609887,0
6551,0.385708417,0.590250024,0.045491131,0.019696001,4019.4,1,1,1.114770838,1,0.114770838,242.6546664,4,0
6552,0.510628502,11.06432164,0.034753061,0.016471815,12351.68185,0,1,1.946300199,0.755909994,0,82.04727995,3.5,0
6553,0.512793395,9.449213014,0.034219596,0.023746156,11193.1,1,1,2,0.281454686,0.281454686,71.05963439,3.57781797,0
6554,0.351820951,14.60785882,0.02468669,0.024818216,12351.68185,0,1,1.263378062,0,0,37.8929755,2.526756124,0
6555,0.40963644,9,0.049481567,0.016215078,10393.00692,1,1,1.923715766,0.34674652,0,586.7431531,3.82662674,0
6556,0.295167924,4.209091902,0.058089515,0.014072034,18787.77043,0,1,1.649242341,1,0.649242341,51.84318107,4,0
6557,0.542874107,11.14558226,0.02790388,0.024826613,0,0,1,1.875789829,0.435408312,0.435408312,254.7610463,2.935408312,0
6558,0.427872612,4.79052357,0.071231384,0.009116228,2958.202275,0,1,1.79371567,0.937656046,0,31.1171977,4.5,0
6559,0.314872286,10.17054871,0.05730874,0.011960467,5110.7,1,1,1.957354981,0.193840997,0,47.96920499,4.5,0
6560,0.406995714,6.257053343,0.048994943,0.017889638,20307.41085,0,1,1.9622884,1,0.171416365,118.9727835,4,0
6561,0.377077685,11.95275846,0.043883243,0.026189343,9435.534609,1,1,1.85564364,1,0,70.391091,2.78871272,0
6562,0.387106252,9.499994937,0.048199084,0.019741503,9044.652739,0.245098734,1,2,0.754901266,0.754901266,264.5882228,3.5,0
6563,0.442739816,10.64618921,0.045748242,0.017067588,10328.2,1,1,1.905972405,0.572601843,0.572601843,21.30683317,4.213699079,0
6564,0.295503232,11.04992323,0.028475138,0.02421224,12351.68185,0,1,1.78,0,0,67.79143491,2.763811635,0
6565,0.419455884,13.94741764,0.033252274,0.019288716,9426.7,1,1,2,1,1,176.6604146,3.091001595,0
6566,0.409662901,10.93790529,0.047735307,0.012231911,0,0,0.070667126,1.929332874,1,0.929332874,267.806568,3.393999312,0
6567,0.407641679,8.466322082,0.045124535,0.01604311,5187.103291,0.350457252,1,2,1,0.649542748,178.7888664,3.824771374,0
6568,0.36530699,11.63071603,0.04441303,0.01979955,12351.68185,0,1,1.851424231,0.324655593,0.324655593,295.1561993,3.337672203,0
6569,0.256254166,8.77066686,0.061750926,0.01305492,9108.4,1,1,2,1,0.223515116,41.41090698,4.276484884,0
6570,0.200108548,6.330678549,0.059704442,0.020151465,10200.58902,0,1,1.836582774,0.257194427,0.257194427,52.17808107,3.871402787,0
6571,0.480026027,11.18616725,0.023558536,0.02362608,6824.775966,0,1,1.78,0.226371692,0.226371692,202.3010622,2.839557539,0
6572,0.134878141,5.899312977,0.040146778,0.031016621,12351.68185,0,0,1.394248517,0.494553184,0.494553184,17.57080861,3.236382959,0
6573,0.443882001,14.99777495,0.037096132,0.021668627,12351.68185,0,1,1.999143355,0.996106158,0.996106158,243.9766369,3.501946921,0
6574,0.429847061,12.54017215,0.037525156,0.024144875,5110.7,1,1,1.473852958,1,0,53.05229408,3.184632395,0
6575,0.666666667,10.46293862,0.02435398,0.024816184,6642.954462,1,1,1.817594297,0.170883166,0.170883166,49.58233668,3.414558417,0
6576,0.424168039,11.28115292,0.041357253,0.013708225,0,0,0.371008806,1.628991194,1,0.628991194,203.2331066,2.94348679,0
6577,0.438412649,12.19128407,0.041789838,0.024193548,11200.75162,0.285586726,1,2,0.714413274,0,118.5792097,3.285586726,0
6578,0.319816839,9.948861929,0.0379088,0.032360593,11419.27286,0,0.594505156,2,1,1,111.6461444,3.405494844,0
6579,0.387096774,10.666197,0.047071664,0.014461423,5110.7,1,1,2,0.584155251,0.584155251,255.6038813,4.207922374,0
6580,0.309907304,7.376355603,0.05044793,0.023435564,6520.8,1,1,2,0.630388941,0.630388941,23.47844424,3.945583411,0
6581,0.283756625,9.746572766,0.049715108,0.012626147,10515.1,1,1,1.922764843,0,0,70.73396655,4.5,0
6582,0.338329206,10.06923783,0.047552295,0.014515697,9184.289529,0.157475267,0,2,0.842524733,0,69,4.106311833,0
6583,0.498274853,0.068430816,0.065661654,0.010226726,13091.62553,0,1,1.781771151,0.991949316,0.991949316,27.86313837,4.995974658,0
6584,0.230534068,9.748529346,0.045475304,0.018911141,6128.259697,0,1,1.420366854,0.461068136,0,32.59233864,3.730534068,0
6585,0.39505659,10.72811247,0.043796103,0.017151004,14330.59902,0,1,1,0.864056236,0.864056236,74.70963809,3.567971882,0
6586,0.453730599,7.313655159,0.065961276,0.013929446,12351.68185,0,1,1.130956707,1,1,236.8213896,3.130956707,0
6587,0.455778737,9.074295865,0.036332726,0.025758392,11193.1,1,0.850328035,2,0.149671965,0.149671965,70.659513,3.850328035,0
6588,0.46875,11.55401963,0.055262028,0.019572635,9888.710229,1,0.532335875,2,1,0,438.0111161,3.233832063,0
6589,0.381430057,6.853623475,0.044101495,0.022992746,6824.775966,0,0.728584717,1.839711362,1,0.728584717,201.5293289,4,0
6590,0.363488067,10.17897925,0.041080247,0.02656271,7236.26451,0,1,1.871876013,0.582381761,0,89.67863204,3,0
6591,0.359277936,9.058632539,0.051387551,0.014625392,10515.1,1,1,1.788599439,0.960911641,0,577.3487379,3.5,0
6592,0.446852604,9.003941712,0.047844065,0.016810132,4019.4,1,1,2,1,0,332.486204,4.375492714,0
6593,0.471543159,10.80937307,0.051681623,0.016211786,4877.856046,1,1,2,0.802548276,0,92.42038621,4.302548276,0
6594,0.540766414,13.86455724,0.029770622,0.022266873,11189.80144,0.971782758,1,2,1,0.971782758,63.14451042,2.542325864,0
6595,0.412648479,8.172127559,0.053022834,0.024405885,12405.70435,0,0.93821062,2,1,0.93821062,53.33662653,3.96910531,0
6596,0.255764781,5.180231438,0.068447168,0.006934853,10383.94724,1,1,1.860155148,1,0,18.82946533,4.317829208,0
6597,0.432380634,10.11427617,0.044760296,0.019951419,7199.595522,0,1,1.955985302,1,0.799933191,289.7859032,3,0
6598,0.767431308,15.64458454,0.057188098,0.013246386,9840.8,1,1,1.78,1,1,20.87006141,4.701592305,0
6599,0.471744112,8.808498891,0.04914501,0.015519339,10515.1,1,1,1.869189625,0,0,105.3513335,4.5,0
6600,0.424795335,8.303597907,0.054822054,0.009936911,4876,1,0.031719184,1.786978221,0.031719184,0,23.31719184,4.484140408,0
6601,0.393980281,9.924070039,0.045921789,0.00722205,6644.8,1,1,1.924070039,1,0.924070039,133.0371984,4,0
6602,0.361294963,7.437821161,0.061200543,0.018172599,6520.8,1,1,1.914848918,0.612949625,0.612949625,18.51654663,4.306474813,0
6603,0.380426314,12.05307609,0.023280621,0.050393057,13091.62553,0,1,2,0.036824695,0,61.42712183,2.536824695,0
6604,0.315440209,10.59764453,0.038174413,0.024864361,8948.686889,0.875725147,0.124274853,2,1,0.124274853,245.355421,2.624274853,0
6605,0.349163091,13.65283875,0.041184288,0.012376355,12351.68185,0,1,1.483666934,0.379914187,0.379914187,148.3799142,2.879914187,0
6606,0.489978029,9.208088067,0.082756209,0.005014689,9026.812652,0,1,1.97574683,0.110241681,0,80.37767427,4.889758319,0
6607,0.299407387,9.057100457,0.051663203,0.016183421,6527.612159,1,1,1.986760822,0.939821919,0,179.5185754,4.439821919,0
6608,0.4458334,10.49513642,0.04299479,0.014334123,12351.68185,0,1,2,1,0,117.9208322,3.693055936,0
6609,0.27203882,8.289008107,0.039967449,0.022893698,8678.216679,0,0.183341779,1.143006587,0.816658221,0,116.8674436,3.316658221,0
6610,0.53690397,8.484660315,0.055152236,0.027555567,10328.2,1,1,1.991409776,1,1,122.3264285,3.5,0
6611,0.524293315,7.776096993,0.059624642,0.012536911,9487.9,1,1,1.881863862,0.536982447,0.536982447,97.80028134,4.536982447,0
6612,0.302075575,7.377569918,0.059935233,0.012467945,10515.1,1,1,1.78,1,0,552.5918997,3.770405014,0
6613,0.409090909,7.34065867,0.0600637,0.010293104,9026.812652,0,1,1.812492556,1,0,36.03385404,3.926153283,0
6614,0.267170693,9.684930853,0.047167171,0.013878037,10705.04829,0,1,1.815599189,1,0,33.7995946,4.757278256,0
6615,0.238219697,9.364009759,0.067737037,0.013073126,5971.1,1,1,1.377341651,1,0.516228652,35.38639943,4.5,0
6616,0.278347539,6.789770684,0.070322717,0.008181689,10328.2,1,1,1.064685943,0.064685943,0,68.28319038,4,0
6617,0.416523266,8,0.081898576,0.012500946,5110.7,1,1,1.165232656,0.834767344,0,59.15662859,4.417383672,0
6618,0.320967389,11.1770612,0.035711472,0.016277878,7518.932766,0.812740264,1,1.187259736,1,0,79.05216866,4.125480528,0
6619,0.362370776,6.885781308,0.084990999,0.002354186,8968.74973,0,1,2,0,0,51.02067591,3.5,0
6620,0.360240851,4.729028053,0.040478331,0.021386474,6119.338117,0,1,2,1,0.154642314,164.1853881,3.577321157,0
6621,0.327023818,8.9859945,0.047031802,0.015354089,13091.62553,0,1,1.953223029,0.212622594,0,13.55147113,4.074754812,0
6622,0.022169316,4.216324935,0.050718848,0.035215173,7394.88941,0.91871251,1,1.797883248,0,0,17.5199122,4.378068764,0
6623,0.322520428,4.047251396,0.029261055,0.014591134,12351.68185,0,1,1.005250155,1,0,351.9894997,4.494749845,0
6624,0.320157561,11.2129583,0.044990029,0.01488276,4863.78925,1,1,2,0.509291924,0,56.18583847,3.509291924,0
6625,0.401618782,10.18778498,0.037370047,0.024433001,4617.985395,0.751139939,1,2,0.751139939,0.751139939,83.77849847,3.124430031,0
6626,0.347425694,7.47964375,0.057606587,0.016516605,10515.1,1,1,2,1,0,189.9847329,4.276929605,0
6627,0.312234678,10.05550912,0.048543022,0.015679577,12351.68185,0,1,1.987858846,1,0.944812938,312.3929423,4,0
6628,0.338459495,6.512704699,0.041933889,0.01626836,4175.3,1,0.384594947,1.384594947,0.384594947,0.384594947,242.6156707,3.615405053,0
6629,0.313958885,13.0765499,0.051527654,0.007546341,6824.775966,0,1,2,0.267924654,0.267924654,170.9245208,3.366037673,0
6630,0.450881459,10.73660442,0.061750878,0.019629839,12351.68185,0,1,1.205313072,0.736778112,0.736778112,65.57933133,3.868389056,0
6631,0.479747558,8.850412419,0.0731885,0.005644467,9026.812652,0,1,2,0.222776866,0,76.1978179,4.665834701,0
6632,0.308688972,10.50296813,0.052407429,0.018696125,5971.1,1,1,1,1,0.71997715,31.4399543,3.659931449,0
6633,0.321372569,11.86240331,0.048498052,0.017247459,12351.68185,0,1,1.223171655,0.713882493,0.713882493,128.8583525,3.57082374,0
6634,0.330275596,13.69443999,0.050425012,0.008524328,12351.68185,0,1,1,0.744431975,0.744431975,148.744432,3.627784012,0
6635,0.369557837,8.993828884,0.042484486,0.017730111,6123.656846,0,1,1.203489774,0.739115674,0,46.21666804,3.869557837,0
6636,0.033211253,0.647619431,0.0164348,0.030285448,10515.1,1,0.107936572,1.695809474,0.107936572,0.107936572,10.07936572,1.769841429,0
6637,0.331383594,9.703501127,0.049495928,0.015298339,12351.68185,0,0.592997747,1.462538243,1,0,439.5579865,3.703501127,0
6638,0.425182203,10.55906217,0.056947323,0.017515613,10515.1,1,1,1.956886079,0,0,48.13555789,4.097986184,0
6639,0.572515019,8.048343346,0.022361931,0.023373688,12351.68185,0,1,1.78,0,0,71.74036046,3.5,0
6640,0.208171186,5.102726767,0.039487089,0.015318938,12537.67763,0,1,1.78,0.547859654,0.547859654,44.38912252,3.82178948,0
6641,0.510978776,14.31224397,0.04756267,0.018881434,5282.103289,0.802382038,1,1.197617962,1,0,40.65240484,3.401191019,0
6642,0.83775564,9.239559509,0.072278877,0.015943976,10509.15996,0.704142638,1,1.84508862,0.295857362,0,135.0295752,4.204142638,0
6643,0.295046919,10.10404979,0.033327114,0.042031069,11419.27286,0,0.040096369,1.991178799,1,1,91.83238687,3.959903631,0
6644,0.329932262,10.34401837,0.041981447,0.022632172,12351.68185,0,1,1.815915313,0.163251422,0.163251422,302.9590171,3.581625711,0
6645,0.320454017,10.16217612,0.05786236,0.012137142,5110.7,1,1,1.970248779,0.135232821,0,47.6761641,4.5,0
6646,0.482061039,8.487478952,0.055832692,0.012421601,4019.4,1,1,1,1,0.121984936,54.17160833,4,0
6647,0.274854941,24,0.05605994,0.007774485,9710.325759,1,1,1.154877716,1,0.198561174,46.82302122,5,0
6648,0.243150957,9.775083587,0.039542667,0.020868866,4367.159914,0.903720744,1,2,1,1,86.05025002,3.403720744,0
6649,0.657280969,11,0.021960516,0.025572706,6644.313445,1,1,1.744859949,0.045051348,0,52.27917843,3.545051348,0
6650,0.178057883,10.56917281,0.038064461,0.020090733,11419.27286,0,0.988143388,1.770751843,1,0.988143388,16.6876835,3,0
6651,0.368004687,7.622735961,0.054566712,0.021106286,12351.68185,0,1,1.78,1,0,771.1901111,3.871478793,0
6652,0.509534748,8.952801008,0.054540199,0.016190293,4175.3,1,1,1.934146222,1,0,94.93123836,4.149667677,0
6653,0.424604603,9.362213674,0.04280799,0.018094675,5138.504898,0.145518836,1,2,0.854481164,0.854481164,147.8358493,4,0
6654,0.290322581,4.642939509,0.062566063,0.006995741,4879.376804,1,1,2,0,0,94.97071705,4.140765504,0
6655,0.402357372,8.749280752,0.044902204,0.010413329,4097.5873,1,1,1,1,0,119.8655976,3.677764072,0
6656,0.238099592,7.682735014,0.049809425,0.019704392,4358.2,1,1,2,1,0.596163337,107.6915864,3.701918332,0
6657,0.503287305,6.794282169,0.057664774,0.010157183,6520.8,1,1,1.922265087,0.922265087,0.922265087,108.0249656,4.461132544,0
6658,0.446827715,9.349778712,0.04213506,0.012430861,6634,1,1,1.845369251,0.297132958,0.297132958,157.1433521,3.648566479,0
6659,0.394224243,11.78768252,0.02654767,0.017620666,9930.8,1,1,1.78,0,0,72.28946652,3,0
6660,0.346621284,10.54826738,0.040480106,0.021425368,3350.648787,0,1,1.875133648,0.567574326,0,127.0279799,2.567574326,0
6661,0.447307117,8.91485688,0.043760439,0.020020924,4019.4,1,1,1.217367272,1,0,175.8367926,4,0
6662,0.323241391,9.276807563,0.046503145,0.018280726,4857.395087,1,1,1.121103309,0.878896691,0.878896691,53.91007022,3.439448346,0
6663,0.324211368,12.42417137,0.04948199,0.014102447,12351.68185,0,1,1,1,1,152.9099435,3.348342748,0
6664,0.309345132,5.526890959,0.056084674,0.017705895,6511.451029,0.896078904,1,2,1,0,221.1686312,3.948039452,0
6665,0.244992264,6.906081512,0.058874461,0.015664179,4382.310343,0.74092096,1,2,1,0.25907904,157.6634227,3.611381439,0
6666,0.491934168,1.805402029,0.063262056,0.01115971,13094.48782,0.137119141,1,1.67304707,1,1,40.34072273,4.862880859,0
6667,0.223091829,11.19167235,0.03897707,0.019194795,12486.9007,0,0.811916125,1.821378452,0.188083875,0,84.51401299,3.094041937,0
6668,0.395299081,14.81489032,0.049157047,0.017362256,4143.372091,1,1,1.540605629,0.459394371,0.459394371,337.2388173,3.459394371,0
6669,0.349229823,11.04170314,0.045066319,0.024168945,6135.892307,0,1,1.227699168,0,0.70807799,118.2484679,4,0
6670,0.399749954,5.377212072,0.04339585,0.031720512,6824.775966,0,1,1.95874243,1,0.04125757,359.163046,4.438113644,0
6671,0.247688513,15.65286581,0.054660375,0.014517721,12351.68185,0,0.403776129,1.314945381,1,0.403776129,441.6528658,4,0
6672,0.489404575,9.344932716,0.049162996,0.025172213,10328.2,1,0.526837679,1.526837679,1,0.526837679,92.66393612,3.73658116,0
6673,0.326703537,6.606886738,0.056021668,0.017262471,6520.8,1,1,2,1,0,217.6129272,4,0
6674,0.484348257,10.43388265,0.069478867,0.008244671,4732.8,1,1,1.931090837,0.31322347,0,36.66362548,5,0
6675,0.714755948,18.86560707,0.011308347,0.029103057,10415.9,1,0.714755948,1.222490361,0,0,43.15743439,1.642622026,0
6676,0.360501752,13.82240373,0.050730575,0.010635412,12325.66227,0,1,1,1,1,149.1712174,3.243173901,0
6677,0.385021358,10.34807776,0.053789779,0.014906366,6520.8,1,1,1,1,0.516880249,494.4935925,4,0
6678,0.343159652,9.205422117,0.050435473,0.017848659,6502.205516,0.793307825,1,1.954527722,0.793307825,0.793307825,25.72045914,4.086615651,0
6679,0.821257665,20.96989184,0.049247903,0.01870443,4875.189701,1,1,2,0,0,49.04670755,3.380838443,0
6680,0.436211726,8.971142672,0.05019161,0.015167559,7546.540569,0.433500108,1,1.566499892,1,0.566499892,161.3199914,4.216750054,0
6681,0.367907017,9.441860895,0.050213898,0.017308375,7199.595522,0,1,2,1,1,276.0604994,3,0
6682,0.053504126,7.511052259,0.072489609,0.006284723,5110.7,1,0.214016503,1.78,0.214016503,0.214016503,13.64204951,4.5,0
6683,0.424330757,8.414525672,0.039140404,0.017983856,5972.159744,1,1,1.58319042,0.252319974,0.252319974,124.3079994,3.004639949,0
6684,0.349953801,9.541931586,0.062580696,0.015477263,6610.5,1,1,1.78,0.908386317,0.908386317,39.99224949,4.045806841,0
6685,0.444520408,14.77539736,0.049500568,0.019682172,4358.2,1,1,1.434340611,0.443153063,0.443153063,46.49873479,4.278423468,0
6686,0.312641489,8.822641336,0.050318706,0.016333448,7277.26653,0.379244675,1,2,1,0.620755325,180.8340218,3.189622338,0
6687,0.386916117,10.1800316,0.052052323,0.01207253,4019.4,1,1,1.829281811,1,0,43.5364637,4,0
6688,0.448275862,7.314197366,0.057246182,0.015028029,9390.05858,0.529813712,1,2,1,0.529813712,217.1739196,3.735093144,0
6689,0.329238129,9.906352714,0.049239742,0.014326637,7908.72532,0,1,1,1,1,71.62327681,3.738291945,0
6690,0.375336096,7.787986287,0.052638569,0.011970516,12539.5218,0.599075868,1,1.312720823,0.400924132,1,83.29464898,4.200462066,0
6691,0.359635593,11.90615775,0.031472143,0.020646988,9903.701527,1,1,2,0.69890585,0.69890585,171.1715521,2.849452925,0
6692,0.422610717,8.193806147,0.077295481,0.013669336,5110.7,1,1,1.226107172,1,0,56.64335697,4.5,0
6693,0.598909663,0,0.041606467,0.022746537,12351.68185,0,0.998182772,1.78,0,0,28.99091386,2.998182772,0
6694,0.365260442,7.481980326,0.058020041,0.010969314,10515.1,1,1,1.953577804,0.788990019,0,56.26605988,4.10550499,0
6695,0.239108955,13.47047388,0.037614218,0.017686689,12351.68185,0,1,1.228787389,0,0,148,3.560024251,0
6696,0.372134437,6.216562154,0.054406517,0.015425945,4876,1,0.352634888,1,0.352634888,0.352634888,173.5790466,4,0
6697,0.361955146,3.469527325,0.041293596,0.020829187,4175.3,1,1,1.416343279,1,0.533773435,38.30472675,3.233113283,0
6698,0.409805647,7.897613521,0.037092994,0.021605692,5133.607415,0.296024953,1,2,1,1,249.1045989,3.648012476,0
6699,0.294424705,8.922112063,0.051473176,0.02022046,6520.8,1,1,2,1,0,176.3765861,4.290956888,0
6700,0.370118341,9.572251272,0.075421414,0.013517914,6824.775966,0,1,1,1,0,54.31066722,4.080202886,0
6701,0.374738072,10.86308373,0.039992533,0.0125142,7857.392717,0,1,1.397485494,1,0.602514506,98.33462284,3.705029012,0
6702,0.414699339,5.544241365,0.056868378,0.011239685,12351.68185,0,1,1.892343838,1,0.51065381,298.4254233,4,0
6703,0.407851371,9.134432697,0.051674506,0.012981363,12351.68185,0,1,1.849858874,1,0.317540334,643.8004019,3.841229833,0
6704,0.362114135,8.805322907,0.060748162,0.012724736,6824.775966,0,1,1.821442663,1,0.188375739,448.1079466,3.59418787,0
6705,0.415481646,13.82925665,0.032134562,0.024760246,6824.775966,0,1,1.946816279,1,0.241744185,178.3289535,3.241744185,0
6706,0.050692142,8.655683372,0.067852703,0.012350846,4882.155703,1,0.746539288,1.582300644,0.253460712,0,8.534607123,5,0
6707,0.637362017,6.065747351,0.056655054,0.01400899,9504.355811,0.682101416,1,1.849937688,1,0.682101416,75.44434901,4.523152124,0
6708,0.177587595,4.348880447,0.050584874,0.016722108,12536.47773,0,1,1.78,1,1,14.5272956,4.263647802,0
6709,0.405587788,6.71178121,0.061359827,0.011913705,3084.36279,0,1,1.86003028,0.636226001,0,34.91170599,3.590565002,0
6710,0.404852178,12.18309314,0.046103206,0.016597894,9526.489193,0.25452171,1,2,0.74547829,0,109.4173033,3.627260855,0
6711,0.447704133,11.62094012,0.028668538,0.017994826,0,0,1,1.09476497,1,0.09476497,95.00801656,2.142147456,0
6712,0.660232712,8.694989685,0.040110382,0.016428257,10276.46558,0.594592755,1,1.316217651,0,0,39.40540725,3.797296377,0
6713,0.474549207,8.129458476,0.055936906,0.01023872,4175.3,1,1,1.980777513,1,0.912625061,72.03887567,4.04368747,0
6714,0.15197757,10.78676463,0.041909996,0.01640334,12505.71019,0,1,1.78,0.239222436,0.239222436,64.21131921,3.239222436,0
6715,0.373260248,9.792772268,0.050252434,0.018039549,4885.4,1,1,2,0,0,80.61869551,4.038130449,0
6716,0.407925173,0.751934196,0.059962014,0.01121752,5974.861372,1,1,1.78,0,0,8.04435305,4.5,0
6717,0.388194501,11.9939791,0.045008731,0.024108902,12351.68185,0,1,1.9769604,1,0.895274547,468.8582364,2.604725453,0
6718,0.411774069,17.16451535,0.060006902,0.011446967,5110.7,1,1,1.406874086,1,1,233.1574525,4,0
6719,0.473042663,11.88766857,0.04209271,0.022387838,19734.32866,0,1,1.193660957,1,0,56.86158691,3.372424917,0
6720,0.476809043,1.089132763,0.056157503,0.01486966,6602.804345,0.083779443,1,1.916220557,1,1,2107.009904,3.541889722,0
6721,0.49274255,10.3604715,0.063004575,0.013268151,10515.1,1,1,1.78,0,0,26.38731788,4.5,0
6722,0.368723979,6.836912586,0.044787389,0.022300106,7689.383536,0,1,1.403567636,1,1,37.75647832,3.276091609,0
6723,0.39107264,11.84172255,0.04680139,0.021817975,12351.68185,0,1,2,1,1,472,3.190653804,0
6724,0.377231669,13.3668209,0.040291604,0.025212565,5110.7,1,1,1,1,0,55.26780027,2.792375167,0
6725,0.138087207,8.189112949,0.060709796,0.015348408,9108.4,1,1,2,1,0,28,4.5,0
6726,0.105040086,6.270993866,0.04406075,0.036019507,7359.338022,0.61485302,1,1.864732336,0,0,26.93955639,3.92227953,0
6727,0.317041513,10.72986207,0.047736068,0.015416233,14908.73489,0,1,1.589981243,1,0.243613791,118.1651036,3.5,0
6728,0.006606675,11.71456293,0.047111606,0.023791474,4105.8,1,1,1.786621356,0.030097074,0.030097074,19.75242684,4.5,0
6729,0.273934776,8.202171518,0.059712932,0.0103026,5110.7,1,1,1.891695987,0.492290966,0.492290966,32.06167227,4.746145483,0
6730,0.435558647,15.92539909,0.020526129,0.021302555,7572.059943,0.043486317,1,1.956513683,1,0,114.0869726,2.586972635,0
6731,0.330738054,9.985725966,0.058880568,0.013799082,4646.975569,0.042822103,1,2,0.042822103,0.042822103,65.21411051,3.542822103,0
6732,0.302807285,12.37629739,0.057747473,0.017187138,10205.09925,0.035343602,1,2,0.964656398,0,379.164372,3.517671801,0
6733,0.444237669,9.740100566,0.040045411,0.020824918,8937.6,1,1,2,1,0.477412005,214.9682197,2.977412005,0
6734,0.427609632,3.03847186,0.049568247,0.019065613,4019.4,1,1,1.783949778,1,0.017953535,134.9335838,4,0
6735,0.677729141,7.187237211,0.037849326,0.021783593,10328.2,1,0.438288368,1.438135073,0.438288368,0,125.1689297,4,0
6736,0.388505209,3.161067531,0.072294031,0.011204138,6610.5,1,1,1.78,1,1,21.16709584,4,0
6737,0.262002102,6.347467971,0.066679322,0.012919123,5972.822416,1,0,1,1,0.589901052,74.12930737,4.089901052,0
6738,0.382777109,11.45994005,0.046403268,0.024413754,12351.68185,0,1,1.94470903,1,0.748677407,488.5872911,2.876983889,0
6739,0.370565558,10.65949344,0.03904038,0.024828754,12351.68185,0,1,2,0.106426611,0,1017.84321,2.659639916,0
6740,0.337456464,7.518965701,0.038523489,0.016232261,4629.092475,0.863936675,1,1.673870606,0.136063325,0,198.0951134,4.068031663,0
6741,0.34048731,11.94270938,0.057355587,0.015889688,6824.775966,0,1,1.122304266,1,1,506.7338256,3.5,0
6742,0.388182412,12.77432861,0.047558213,0.017028222,9457.495105,1,1,2,1,1,240.55471,3.503187989,0
6743,0.341619497,10.55380207,0.051053517,0.014833062,5080.246991,1,1,1.330703098,0.669296902,0.669296902,212.2202332,3.830703098,0
6744,0.367373048,9.194300025,0.054157933,0.013402465,4175.3,1,1,2,1,0.542270873,89.47824858,4,0
6745,0.492810727,3.877072209,0.05220151,0.012832034,13091.62553,0,1,1.78,1,0.640536351,26.20268176,4.101340879,0
6746,0.401954188,9.938046223,0.049824552,0.021100293,12351.68185,0,1,1.816571929,1,0.16623604,542.6546091,3.91688198,0
6747,0.465217181,12.13373613,0.056193687,0.019462007,12477.17295,0.608784061,0.608784061,1.391215939,0.391215939,0.608784061,119.2196015,3.80439203,0
6748,0.114158951,6.975833334,0.034649285,0.014336328,5110.7,1,1,1.78,0.186805555,0,9.988888886,4.093402778,0
6749,0.436113613,10.28787489,0.032378945,0.018701576,8937.6,1,0.989917185,2,1,0,245.9596687,2.5,0
6750,0.355347746,8.139841842,0.058207326,0.011047593,10515.1,1,1,1.863523872,0.379653965,0,58.72207621,4.310173017,0
6751,0.255593547,9.707221592,0.062013924,0.013701753,12351.68185,0,1,1.469320973,1,0.398306445,134.584758,3.699153222,0
6752,0.273468695,7.401456937,0.048352875,0.011045395,10591.15839,0.599583732,1,1.312324689,1,0.599583732,17.7987512,4.400416268,0
6753,0.562998069,18.39658299,0.059956503,0.009704253,9840.8,1,1,1.78,0.71982915,0.71982915,28.95692469,5,0
6754,0.3459447,8.826271992,0.059511477,0.018801436,12351.68185,0,1,1.940546415,1,0,846.7307444,4,0
6755,0.405640518,10.51594521,0.066040718,0.012770407,4019.4,1,0,1.821664023,1,0,106.509889,4.321664023,0
6756,0.406564587,14.10309729,0.033488812,0.018739287,9434.725325,1,1,2,1,1,175.8170998,3.131132758,0
6757,0.375277468,7.975372028,0.054926689,0.014816828,10392.03432,1,1,1.924860615,0.341542657,0,583.5566965,4,0
6758,0.324408342,12.41501209,0.048872516,0.014276894,12351.68185,0,1,1,1,1,153.0198549,3.330024186,0
6759,0.433408382,8.810954036,0.03337324,0.029602491,10515.1,1,1,1.396348655,0.603651345,0,280.0482915,2.896348655,0
6760,0.423660218,8.486423917,0.040231349,0.026480857,6824.775966,0,1,1.78,0.8651842,0.8651842,214.4384998,3.7977763,0
6761,0.414865045,9.858279438,0.058597509,0.02215697,8678.216679,0,0.680743917,1.680743917,1,0.680743917,106.8074392,3.5,0
6762,0.407302449,2.270748033,0.053793247,0.021058974,4036.404206,1,1,1,0.630343344,0.630343344,85.13244644,3.815171672,0
6763,0.431021563,13.62257228,0.047241227,0.01319695,6824.775966,0,1,2,1,0.861293765,132.4095431,3,0
6764,0.28324495,14.16912118,0.045030068,0.020002067,12351.68185,0,1,2,1,0,709.0339061,3.030789778,0
6765,0.420509769,5.548300486,0.042560467,0.020225564,4019.4,1,1,1,1,0,221.2677296,4,0
